Date,AAPL,META,TSLA,World,Politics,Coronavirus
2019-12-13,-0.6,-0.6,-1.0,-0.42857142857142855,-0.75,
2019-12-14,0.0,-1.0,,-0.48148148148148145,-0.3333333333333333,
2019-12-15,,0.0,-1.0,-0.6666666666666666,-1.0,
2019-12-16,-0.5,-1.0,-1.0,-0.75,0.1111111111111111,
2019-12-17,0.3333333333333333,0.0,,-0.6119402985074627,-0.2,
2019-12-18,0.0,-0.1111111111111111,0.0,-0.6,-0.6,
2019-12-19,0.3333333333333333,-0.7777777777777778,,-0.543859649122807,-0.2222222222222222,
2019-12-20,-0.3333333333333333,-0.8181818181818182,0.0,-0.6923076923076923,-0.2727272727272727,
2019-12-21,,-1.0,,-0.5294117647058824,1.0,
2019-12-22,0.0,0.0,,-0.3939393939393939,-1.0,
2019-12-23,0.0,1.0,-0.3333333333333333,-0.4827586206896552,0.0,
2019-12-24,,-0.3333333333333333,1.0,-0.6923076923076923,-1.0,
2019-12-25,0.0,-0.3333333333333333,1.0,-0.5483870967741935,-1.0,
2019-12-26,-0.3333333333333333,-0.2,0.3333333333333333,-0.7368421052631579,,
2019-12-27,1.0,-0.7142857142857143,0.3333333333333333,-0.5121951219512195,,
2019-12-28,,,-1.0,-0.5555555555555556,0.0,
2019-12-29,0.0,-1.0,1.0,-0.7857142857142857,0.0,
2019-12-30,-1.0,-1.0,-0.5,-0.7368421052631579,-1.0,
2019-12-31,-1.0,-1.0,-1.0,-0.5,-0.5,
2020-01-01,-1.0,-1.0,1.0,-0.6666666666666666,1.0,
2020-01-02,-1.0,-1.0,0.0,-0.5555555555555556,0.2,
2020-01-03,,-0.5,,-0.559322033898305,-0.7142857142857143,
2020-01-04,-0.6,-1.0,0.2,-0.7142857142857143,-1.0,-0.6565656565656566
2020-01-05,-0.7142857142857143,0.0,-0.6,-0.6842105263157895,-1.0,-0.5
2020-01-06,-1.0,-1.0,0.0,-0.2542372881355932,0.16666666666666666,-0.35714285714285715
2020-01-07,-0.1111111111111111,-0.2,0.5,-0.7543859649122807,-0.42857142857142855,-0.5
2020-01-08,0.2,-0.3333333333333333,,-0.5833333333333334,-0.42857142857142855,-0.6666666666666666
2020-01-09,0.06666666666666667,-0.5714285714285714,1.0,-0.5882352941176471,-0.3333333333333333,-0.23076923076923078
2020-01-10,-0.4,-0.6,-0.3333333333333333,-0.5443037974683544,-0.75,-0.6923076923076923
2020-01-11,,-1.0,,-0.7272727272727273,,0.1111111111111111
2020-01-12,0.14285714285714285,0.42857142857142855,-0.1111111111111111,-0.5897435897435898,-1.0,-0.6666666666666666
2020-01-13,0.6666666666666666,,0.6,,,
2020-01-14,-0.3333333333333333,-0.5,0.0,-0.5384615384615384,-0.2,
2020-01-15,0.0,-0.3333333333333333,-1.0,-0.5949367088607594,-0.6363636363636364,
2020-01-16,0.7777777777777778,-0.42857142857142855,0.0,-0.4492753623188406,-0.2,
2020-01-17,-0.14285714285714285,-0.6363636363636364,-1.0,-0.5666666666666667,-0.4,
2020-01-18,,-1.0,-1.0,-0.6296296296296297,-0.5,
2020-01-19,-1.0,-1.0,1.0,-0.3,-1.0,
2020-01-20,-1.0,-1.0,-1.0,-0.36666666666666664,-0.14285714285714285,
2020-01-21,-0.2727272727272727,-0.5,0.0,-0.6119402985074627,-0.45454545454545453,
2020-01-22,-0.1111111111111111,-0.6666666666666666,-0.5,-0.5833333333333334,-0.5,
2020-01-23,-0.5,-0.7142857142857143,0.14285714285714285,-0.6962025316455697,-0.5,
2020-01-24,-0.4,-0.6,0.0,-0.5151515151515151,-0.1111111111111111,
2020-01-25,,1.0,,-0.2727272727272727,0.5,
2020-01-26,1.0,0.3333333333333333,0.0,-0.8181818181818182,0.0,
2020-01-27,-0.4,-0.7142857142857143,-1.0,-0.6721311475409836,-0.5555555555555556,
2020-01-28,0.2222222222222222,-0.1111111111111111,0.3333333333333333,-0.5714285714285714,-0.75,
2020-01-29,-0.4,-0.7647058823529411,-0.42857142857142855,-0.6296296296296297,-0.5,
2020-01-30,-0.6363636363636364,-0.6666666666666666,-0.2,-0.5483870967741935,0.5555555555555556,
2020-01-31,-0.42857142857142855,-0.75,-1.0,-0.7073170731707317,-0.6666666666666666,
2020-02-01,1.0,-1.0,-0.5,-0.8235294117647058,0.3333333333333333,
2020-02-02,,1.0,1.0,-0.4482758620689655,-0.3333333333333333,
2020-02-03,-0.3333333333333333,-0.5555555555555556,0.0,-0.5466666666666666,-0.29411764705882354,
2020-02-04,-0.3333333333333333,-0.14285714285714285,0.0,-0.42857142857142855,-0.5,-0.5737704918032787
2020-02-05,,0.0,-1.0,-0.1,-0.25,-0.6111111111111112
2020-02-06,-0.3333333333333333,-0.7,0.0,-0.7538461538461538,-0.2,-0.35714285714285715
2020-02-07,-0.5,-0.8461538461538461,0.2,-0.6071428571428571,-0.1111111111111111,-0.38461538461538464
2020-02-08,0.3333333333333333,-0.14285714285714285,,-0.8,-1.0,-0.28
2020-02-09,-0.16666666666666666,-0.2727272727272727,0.0,-0.5555555555555556,-1.0,-0.48148148148148145
2020-02-10,-1.0,-0.6470588235294118,-0.3333333333333333,-0.7090909090909091,-0.5714285714285714,-0.52
2020-02-11,-0.3333333333333333,-0.3333333333333333,1.0,-0.8490566037735849,-0.23076923076923078,-0.14285714285714285
2020-02-12,-0.3333333333333333,-0.6666666666666666,0.6,-0.5675675675675675,-0.7142857142857143,-0.6666666666666666
2020-02-13,-0.42857142857142855,-0.4,-0.8333333333333334,-0.8032786885245902,-0.7777777777777778,
2020-02-14,-0.3333333333333333,-0.6,0.5,-0.5862068965517241,-0.3333333333333333,
2020-02-15,,-1.0,,-0.6410256410256411,-1.0,
2020-02-16,-1.0,0.0,-1.0,-0.5625,0.3333333333333333,
2020-02-17,-1.0,-1.0,,-0.5769230769230769,0.0,
2020-02-18,-0.5625,-0.6666666666666666,0.25,-0.5774647887323944,-0.5,
2020-02-19,-0.4,-0.6,-0.5,-0.5142857142857142,-0.5555555555555556,
2020-02-20,-0.5,-0.6,-0.5,-0.5294117647058824,-0.38461538461538464,
2020-02-21,-0.7142857142857143,-0.42857142857142855,-1.0,-0.7538461538461538,-0.25,
2020-02-22,0.3333333333333333,-0.6666666666666666,,-0.7037037037037037,-0.6,
2020-02-23,0.0,-1.0,,-0.7222222222222222,0.14285714285714285,
2020-02-24,-1.0,-0.7142857142857143,-1.0,-0.64,-0.6666666666666666,
2020-02-25,-0.6666666666666666,-0.3333333333333333,0.5,-0.5510204081632653,-0.3333333333333333,
2020-02-26,-0.25,-1.0,-0.5,-0.5454545454545454,-0.1111111111111111,
2020-02-27,-0.5294117647058824,-0.7777777777777778,-1.0,-0.6164383561643836,-1.0,
2020-02-28,-0.7777777777777778,-0.6,0.0,-0.8,-0.6,
2020-02-29,-1.0,0.0,-1.0,-0.4603174603174603,-0.1111111111111111,
2020-03-01,-0.3333333333333333,-0.2,-0.14285714285714285,-0.7073170731707317,0.0,
2020-03-02,0.1111111111111111,-1.0,-0.3333333333333333,-0.4375,-0.1111111111111111,
2020-03-03,-0.6666666666666666,-0.7142857142857143,0.0,-0.6144578313253012,-0.6666666666666666,
2020-03-04,-0.42857142857142855,-1.0,0.0,-0.6666666666666666,-0.6666666666666666,-0.53125
2020-03-05,-1.0,0.0,1.0,-0.45454545454545453,-0.6363636363636364,-0.36
2020-03-06,-1.0,-0.6363636363636364,-1.0,-0.7567567567567568,-0.8181818181818182,-0.5333333333333333
2020-03-07,-0.5,-0.6,1.0,-0.5675675675675675,,-0.1724137931034483
2020-03-08,-0.07692307692307693,-0.4666666666666667,0.0,-0.5102040816326531,0.2,-0.3076923076923077
2020-03-09,-0.6363636363636364,-0.6,0.2,-0.49295774647887325,0.2,-0.3103448275862069
2020-03-10,,-1.0,-1.0,-0.42857142857142855,-0.75,-0.2857142857142857
2020-03-11,-1.0,-0.8181818181818182,0.0,-0.6595744680851063,-0.5,-0.2222222222222222
2020-03-12,-1.0,-0.6,0.0,-0.423728813559322,-0.7142857142857143,-0.5
2020-03-13,-0.5,-0.5,-1.0,-0.660377358490566,-0.6,
2020-03-14,-1.0,0.0,-1.0,-0.7777777777777778,-0.6666666666666666,
2020-03-15,0.0,0.3333333333333333,,-0.6065573770491803,-0.6666666666666666,
2020-03-16,-0.4,-0.3333333333333333,-1.0,-0.8,-0.2727272727272727,
2020-03-17,-1.0,-0.2857142857142857,-1.0,-0.72,-0.6,
2020-03-18,0.3333333333333333,0.25,-0.7142857142857143,-0.7368421052631579,-0.6666666666666666,
2020-03-19,0.3333333333333333,-0.2727272727272727,-0.1111111111111111,-0.5675675675675675,-1.0,
2020-03-20,-1.0,-1.0,-1.0,-0.5384615384615384,-1.0,
2020-03-21,-1.0,-0.6666666666666666,-1.0,-0.5,-1.0,
2020-03-22,,-0.2727272727272727,-1.0,-0.6666666666666666,-1.0,
2020-03-23,-0.2,-0.5555555555555556,1.0,-0.38461538461538464,-0.7142857142857143,
2020-03-24,-1.0,-0.5555555555555556,-1.0,-0.47058823529411764,-0.75,
2020-03-25,-1.0,-0.7777777777777778,-0.3333333333333333,-0.68,-0.7777777777777778,
2020-03-26,-0.7142857142857143,-0.2,0.0,-0.28888888888888886,-0.3333333333333333,
2020-03-27,-0.6,-1.0,-1.0,-0.4583333333333333,-1.0,
2020-03-28,,,,-1.0,1.0,
2020-03-29,-1.0,-1.0,,-0.8333333333333334,-1.0,
2020-03-30,-1.0,-1.0,-1.0,-0.37142857142857144,-0.25,
2020-03-31,0.0,-0.25,1.0,-0.4444444444444444,-1.0,-0.9076923076923077
2020-04-01,,,,-0.1,-1.0,
2020-04-02,-1.0,-1.0,-0.375,-0.5,-1.0,
2020-04-03,-0.6,-0.6363636363636364,,-0.6727272727272727,-0.3333333333333333,
2020-04-04,1.0,,,-0.42857142857142855,0.0,-0.2972972972972973
2020-04-05,-0.5,0.5,-1.0,-0.6326530612244898,-1.0,-0.6451612903225806
2020-04-06,-0.3333333333333333,-0.2857142857142857,0.3333333333333333,-0.6388888888888888,-1.0,-0.5172413793103449
2020-04-07,,-1.0,,-0.6153846153846154,0.25,-0.45454545454545453
2020-04-08,-0.3333333333333333,0.42857142857142855,0.5,-0.4426229508196721,-1.0,-0.10344827586206896
2020-04-09,-0.125,-0.5384615384615384,-0.1111111111111111,-0.5942028985507246,-0.3333333333333333,-0.3103448275862069
2020-04-10,-1.0,-0.3333333333333333,,-0.16129032258064516,-1.0,-0.5
2020-04-11,-0.6,-0.5384615384615384,,-0.3548387096774194,-1.0,-0.2
2020-04-12,-1.0,-0.7777777777777778,,-0.6363636363636364,,-0.8181818181818182
2020-04-13,1.0,-0.6,,-0.7,-0.2,-0.7083333333333334
2020-04-14,-0.6,-0.6363636363636364,-0.3333333333333333,-0.6470588235294118,-0.3333333333333333,-0.4166666666666667
2020-04-15,-0.6,-1.0,-0.42857142857142855,-0.47058823529411764,-0.38461538461538464,-0.5932203389830508
2020-04-16,-1.0,-0.5,-1.0,-0.4634146341463415,-0.75,-0.5714285714285714
2020-04-17,-0.5,0.0,,-0.5675675675675675,1.0,-0.5342465753424658
2020-04-18,-1.0,0.0,,-0.3333333333333333,,-0.5
2020-04-19,-1.0,-1.0,,-0.1,,-0.45
2020-04-20,-1.0,-1.0,-1.0,-0.5813953488372093,-0.3333333333333333,-0.5666666666666667
2020-04-21,0.14285714285714285,-0.45454545454545453,,-0.75,-0.3333333333333333,-0.6623376623376623
2020-04-22,-0.6,-1.0,,-0.5,-0.6363636363636364,-0.5254237288135594
2020-04-23,-0.14285714285714285,-0.6363636363636364,-1.0,-0.6888888888888889,-0.25,-0.48148148148148145
2020-04-24,0.09090909090909091,-0.6923076923076923,-1.0,-0.5384615384615384,-0.14285714285714285,-0.4666666666666667
2020-04-25,,-1.0,-1.0,-0.7,0.0,-0.4666666666666667
2020-04-26,-1.0,1.0,,-0.4444444444444444,-1.0,-0.5428571428571428
2020-04-27,-0.09090909090909091,0.1111111111111111,-0.5,-0.47619047619047616,-0.7142857142857143,-0.6
2020-04-28,-0.7777777777777778,0.0,1.0,-0.42105263157894735,-0.3333333333333333,-0.5238095238095238
2020-04-29,-0.4,-0.17647058823529413,0.0,-0.5,-0.3333333333333333,-0.4358974358974359
2020-04-30,-0.4666666666666667,-0.5555555555555556,-0.6666666666666666,-0.8181818181818182,-0.2,-0.4492753623188406
2020-05-01,,-1.0,1.0,-0.8235294117647058,-0.6,
2020-05-02,-0.38461538461538464,-0.6,-0.2,-0.7037037037037037,,
2020-05-03,-0.6,-1.0,,-0.7631578947368421,1.0,
2020-05-04,-1.0,,1.0,-0.7142857142857143,1.0,-0.4883720930232558
2020-05-05,-0.6666666666666666,-0.5,-1.0,-0.6,-1.0,-0.44680851063829785
2020-05-06,0.3333333333333333,-0.6923076923076923,1.0,-0.5522388059701493,-0.42857142857142855,-0.5263157894736842
2020-05-07,-1.0,-1.0,-1.0,-0.5,-0.7142857142857143,-0.3
2020-05-08,-0.38461538461538464,-0.5,0.3333333333333333,-0.5789473684210527,-0.6,-0.6363636363636364
2020-05-09,0.0,-0.3333333333333333,-1.0,-0.47058823529411764,-1.0,-0.6
2020-05-10,-0.75,-0.8,0.0,-0.42857142857142855,-0.5,-0.5333333333333333
2020-05-11,-1.0,-0.3333333333333333,0.0,-0.35135135135135137,0.5,-0.7142857142857143
2020-05-12,,0.0,1.0,-0.4782608695652174,-0.14285714285714285,-0.2727272727272727
2020-05-13,-0.25,-0.7142857142857143,-0.5,-0.625,-0.8181818181818182,-0.4716981132075472
2020-05-14,0.0,-0.6666666666666666,1.0,-0.38461538461538464,-1.0,-0.5616438356164384
2020-05-15,-0.8333333333333334,-0.6666666666666666,-1.0,-0.373134328358209,-1.0,-0.4074074074074074
2020-05-16,,-1.0,-1.0,-0.6363636363636364,-0.5,-0.5833333333333334
2020-05-17,0.0,-0.5,,-0.68,-1.0,-0.84
2020-05-18,0.0,-0.42857142857142855,1.0,-0.4642857142857143,-0.5,-0.5686274509803921
2020-05-19,0.0,-0.42857142857142855,-0.3333333333333333,-0.5319148936170213,0.14285714285714285,-0.5925925925925926
2020-05-20,-0.42857142857142855,-0.09090909090909091,1.0,-0.5555555555555556,-0.45454545454545453,-0.3333333333333333
2020-05-21,-1.0,0.14285714285714285,0.0,-0.6491228070175439,-0.7142857142857143,-0.6521739130434783
2020-05-22,-0.3333333333333333,-0.4,-1.0,-0.48148148148148145,-0.5,-0.5
2020-05-23,1.0,-1.0,,-0.38461538461538464,-0.5,-0.6923076923076923
2020-05-24,,-0.3333333333333333,1.0,-0.4375,-1.0,-0.8
2020-05-25,-1.0,-0.7142857142857143,1.0,-0.4339622641509434,-1.0,-0.3548387096774194
2020-05-26,0.0,-0.2,1.0,-0.4222222222222222,-1.0,-0.37777777777777777
2020-05-27,-0.7142857142857143,-0.09090909090909091,0.5,-0.6307692307692307,-0.7777777777777778,-0.6744186046511628
2020-05-28,0.0,-0.6470588235294118,1.0,-0.5087719298245614,-0.8,-0.5510204081632653
2020-05-29,-0.3333333333333333,-0.25,0.0,-0.5151515151515151,-0.8,-0.631578947368421
2020-05-30,,-1.0,1.0,-0.8181818181818182,-1.0,-0.2222222222222222
2020-05-31,-1.0,-0.3333333333333333,0.3333333333333333,-0.5675675675675675,-0.3333333333333333,-0.6842105263157895
2020-06-01,0.3333333333333333,1.0,,-0.5555555555555556,-0.7333333333333333,
2020-06-02,-0.3333333333333333,1.0,0.1111111111111111,-0.5072463768115942,-0.9047619047619048,
2020-06-03,-0.3333333333333333,-0.8461538461538461,-0.14285714285714285,-0.5454545454545454,-0.8947368421052632,
2020-06-04,-0.2,-0.75,0.0,-0.8947368421052632,-0.6,-0.5526315789473685
2020-06-05,0.0,-0.5,-1.0,-0.20689655172413793,-0.6,-0.5
2020-06-06,,-1.0,,-0.6666666666666666,0.0,-0.7
2020-06-07,0.3333333333333333,-0.5,-0.14285714285714285,-0.6444444444444445,-0.5,-0.07692307692307693
2020-06-08,-0.7142857142857143,-0.625,-1.0,-0.4594594594594595,-0.2,-0.6111111111111112
2020-06-09,-1.0,-1.0,-1.0,-0.6875,-0.5,-0.6363636363636364
2020-06-10,-0.8888888888888888,-1.0,-1.0,-0.6363636363636364,-0.45454545454545453,-0.3333333333333333
2020-06-11,-1.0,-0.7142857142857143,0.0,-0.6470588235294118,-0.5,-0.38461538461538464
2020-06-12,,-1.0,,-0.5,-0.7142857142857143,-0.5
2020-06-13,-1.0,-0.3333333333333333,,-0.625,-0.5,-0.3333333333333333
2020-06-14,,,,-0.6842105263157895,-1.0,-0.3333333333333333
2020-06-15,-0.3333333333333333,-1.0,-0.2,-0.8484848484848485,-0.6470588235294118,-0.6
2020-06-16,0.09090909090909091,-0.5,1.0,-0.8028169014084507,-0.375,-0.37142857142857144
2020-06-17,-1.0,-0.8181818181818182,-0.5,-0.6097560975609756,-0.375,-0.5151515151515151
2020-06-18,-0.75,-0.5384615384615384,0.5,-0.675,-0.17647058823529413,-0.3333333333333333
2020-06-19,-0.3333333333333333,0.0,-1.0,-0.55,-0.7142857142857143,-0.6153846153846154
2020-06-20,-1.0,-1.0,,-0.5,-0.6923076923076923,-0.5
2020-06-21,-1.0,,1.0,-0.6,-0.5,-0.6363636363636364
2020-06-22,-0.2,-0.75,-0.3333333333333333,-0.48484848484848486,-0.8947368421052632,-0.3939393939393939
2020-06-23,-0.5,-0.5555555555555556,-0.2,-0.7288135593220338,-0.7692307692307693,-0.5714285714285714
2020-06-24,-0.3333333333333333,-0.6666666666666666,0.6,-0.6296296296296297,-0.7142857142857143,-0.42857142857142855
2020-06-25,-0.75,-1.0,0.5,-0.5873015873015873,-0.5,-0.6756756756756757
2020-06-26,-0.2,-0.4666666666666667,0.5,-0.5294117647058824,-0.4,-0.38461538461538464
2020-06-27,1.0,0.0,,-0.7857142857142857,-0.6,-0.07692307692307693
2020-06-28,-1.0,-0.7142857142857143,-1.0,-0.2,-0.42857142857142855,-0.6363636363636364
2020-06-29,0.3333333333333333,-0.3333333333333333,-1.0,-0.7049180327868853,-0.5384615384615384,-0.3333333333333333
2020-06-30,-0.3333333333333333,-1.0,1.0,-0.5932203389830508,-0.5714285714285714,-0.3333333333333333
2020-07-01,1.0,-0.6666666666666666,0.0,-0.4492753623188406,-0.7894736842105263,
2020-07-02,-0.7142857142857143,-0.6666666666666666,-0.6,-0.6571428571428571,-0.5714285714285714,
2020-07-03,,0.0,,-0.44680851063829785,-0.2,
2020-07-04,-0.6666666666666666,-0.45454545454545453,1.0,-0.3076923076923077,-1.0,-0.55
2020-07-05,0.2,0.3333333333333333,-0.3333333333333333,-0.48936170212765956,-0.42857142857142855,-0.41333333333333333
2020-07-06,-1.0,-0.5,,-0.7142857142857143,-0.6,-0.3333333333333333
2020-07-07,-1.0,-0.6842105263157895,-0.7142857142857143,-0.5849056603773585,-0.3333333333333333,-0.3939393939393939
2020-07-08,-1.0,-1.0,-1.0,-0.6585365853658537,-0.38461538461538464,-0.5
2020-07-09,-1.0,-0.2,0.0,-0.5714285714285714,0.0,-0.8260869565217391
2020-07-10,-0.4,-0.5714285714285714,0.3333333333333333,-0.5128205128205128,-0.5,-0.05263157894736842
2020-07-11,-1.0,-0.3333333333333333,1.0,-0.3548387096774194,-1.0,0.0
2020-07-12,-0.6666666666666666,-0.7142857142857143,-1.0,-0.5510204081632653,-0.6,-0.2
2020-07-13,-0.25,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-1.0,-0.35714285714285715
2020-07-14,-0.3333333333333333,-0.25,0.2,-0.6666666666666666,-0.7647058823529411,-0.4166666666666667
2020-07-15,0.14285714285714285,-0.5,-0.3333333333333333,-0.7,-0.5384615384615384,-0.6363636363636364
2020-07-16,-0.4666666666666667,-0.6,-0.25,-0.4716981132075472,-0.25,-0.5384615384615384
2020-07-17,-0.3333333333333333,-1.0,-1.0,-0.6190476190476191,-0.6923076923076923,-0.2857142857142857
2020-07-18,-1.0,-0.5,0.0,-0.52,0.2,-0.3333333333333333
2020-07-19,,,-0.5,-0.5384615384615384,-1.0,-0.05263157894736842
2020-07-20,0.1111111111111111,-0.5555555555555556,0.6666666666666666,-0.6981132075471698,-0.6666666666666666,-0.35714285714285715
2020-07-21,-0.5555555555555556,-0.7142857142857143,-0.5,-0.625,-0.7,-0.6923076923076923
2020-07-22,-0.2,-1.0,0.058823529411764705,-0.6944444444444444,-0.3333333333333333,-0.42857142857142855
2020-07-23,-0.3333333333333333,-0.4,-0.3333333333333333,-0.6533333333333333,-1.0,-0.5
2020-07-24,-0.5555555555555556,-0.6363636363636364,-1.0,-0.6428571428571429,-0.45454545454545453,-0.13043478260869565
2020-07-25,-1.0,-1.0,,-0.6153846153846154,-1.0,-0.44
2020-07-26,0.0,-0.7142857142857143,,-0.5151515151515151,-1.0,-0.5555555555555556
2020-07-27,-0.23076923076923078,0.0,-1.0,-0.47540983606557374,-0.3333333333333333,-0.35135135135135137
2020-07-28,0.14285714285714285,-0.5714285714285714,-0.3333333333333333,-0.8367346938775511,-0.625,-0.5555555555555556
2020-07-29,-0.14285714285714285,-0.38461538461538464,1.0,-0.3559322033898305,-0.9,-0.6
2020-07-30,-0.3333333333333333,-0.42857142857142855,1.0,-0.620253164556962,-0.625,-0.5
2020-07-31,-0.3333333333333333,-0.5454545454545454,-0.6666666666666666,-0.5733333333333334,-0.8461538461538461,-0.4583333333333333
2020-08-01,0.0,-0.2,-0.5,-0.7272727272727273,,
2020-08-02,-1.0,-0.6666666666666666,-0.3333333333333333,-0.68,-1.0,
2020-08-03,-1.0,-1.0,,-0.7358490566037735,-1.0,
2020-08-04,-1.0,-0.25,-1.0,-0.3793103448275862,-0.38461538461538464,-0.5853658536585366
2020-08-05,-0.5,-0.6363636363636364,-0.6666666666666666,-0.5333333333333333,-0.5454545454545454,-0.5238095238095238
2020-08-06,-1.0,-0.5,0.42857142857142855,-0.5294117647058824,-0.38461538461538464,-0.5882352941176471
2020-08-07,0.1111111111111111,-0.7333333333333333,-0.6,-0.6333333333333333,-0.5384615384615384,-0.5
2020-08-08,-1.0,-1.0,1.0,-0.9393939393939394,-0.3333333333333333,-0.7391304347826086
2020-08-09,-0.6470588235294118,-0.7333333333333333,-0.7142857142857143,-0.5476190476190477,1.0,-0.3333333333333333
2020-08-10,-0.2,-0.6666666666666666,0.0,-0.2602739726027397,-0.6363636363636364,-0.7142857142857143
2020-08-11,-1.0,-1.0,1.0,-0.08108108108108109,-0.09090909090909091,-0.2
2020-08-12,-0.3333333333333333,-0.6923076923076923,-0.1111111111111111,-0.7073170731707317,-0.625,-0.14285714285714285
2020-08-13,-0.6,-0.6666666666666666,1.0,-0.5625,-0.6470588235294118,-0.13333333333333333
2020-08-14,-0.6,-0.8333333333333334,-1.0,-0.4492753623188406,-0.5,-0.3548387096774194
2020-08-15,-1.0,-0.3333333333333333,-1.0,-0.8518518518518519,-1.0,-0.3333333333333333
2020-08-16,,-0.5,,-0.5555555555555556,-0.2,-0.6666666666666666
2020-08-17,-0.6666666666666666,-1.0,-0.3333333333333333,-0.7419354838709677,-0.75,-0.2
2020-08-18,-0.25,-0.2,-0.2,-0.7714285714285715,-0.5294117647058824,-0.4482758620689655
2020-08-19,0.0,-0.6,-0.3333333333333333,-0.7333333333333333,-0.5,-0.6428571428571429
2020-08-20,-0.5555555555555556,-0.7777777777777778,-0.5,-0.5526315789473685,-0.5,-0.3548387096774194
2020-08-21,-0.2727272727272727,-0.3333333333333333,0.3333333333333333,-0.6266666666666667,-0.2,-0.35714285714285715
2020-08-22,,,-1.0,-0.6,-1.0,0.16666666666666666
2020-08-23,-0.6,-1.0,-0.3333333333333333,-0.6774193548387096,-1.0,-0.4444444444444444
2020-08-24,0.16666666666666666,-0.3333333333333333,-0.2,-0.6,-0.5714285714285714,0.0
2020-08-25,-0.25,-0.5714285714285714,1.0,-0.5942028985507246,-0.42857142857142855,-0.35714285714285715
2020-08-26,-0.2,-0.4,-1.0,-0.4426229508196721,-0.4666666666666667,-0.6521739130434783
2020-08-27,-0.1111111111111111,0.0,0.5,-0.575,-0.5384615384615384,-0.52
2020-08-28,-0.14285714285714285,-0.4,-0.2,-0.5294117647058824,-0.7777777777777778,0.25
2020-08-29,,-1.0,-1.0,-0.8095238095238095,-1.0,-0.6666666666666666
2020-08-30,-0.5,-1.0,-1.0,-0.6,-0.75,0.23076923076923078
2020-08-31,-0.2,-1.0,-0.25,-0.5263157894736842,-0.6,-0.18181818181818182
2020-09-01,0.25,0.0,0.14285714285714285,-0.6615384615384615,-0.8,
2020-09-02,-1.0,,-1.0,-0.4375,-0.6470588235294118,
2020-09-03,-1.0,-1.0,-1.0,-0.5076923076923077,-0.8181818181818182,
2020-09-04,-1.0,-0.7777777777777778,1.0,-0.5714285714285714,-0.8333333333333334,-0.5922330097087378
2020-09-05,,0.0,-1.0,-0.7272727272727273,-0.7142857142857143,-0.48148148148148145
2020-09-06,-0.5,-0.6666666666666666,,-0.6486486486486487,-1.0,-0.52
2020-09-07,-0.45454545454545453,-0.2,-0.2,-0.6176470588235294,-0.2,-0.3548387096774194
2020-09-08,-1.0,-1.0,1.0,-0.696969696969697,-0.6923076923076923,-0.2
2020-09-09,-0.25,-0.4,0.2727272727272727,-0.75,-0.375,-0.48148148148148145
2020-09-10,0.0,0.0,1.0,-0.8378378378378378,-0.6,-0.38461538461538464
2020-09-11,0.2,0.14285714285714285,,-0.4647887323943662,-0.42857142857142855,-0.28
2020-09-12,-0.5,-0.625,0.2,-0.6470588235294118,-1.0,-0.38461538461538464
2020-09-13,-1.0,-0.3333333333333333,,-0.5428571428571428,-1.0,-1.0
2020-09-14,-0.4,-0.5,0.6,-0.6237623762376238,0.0,-0.21739130434782608
2020-09-15,-0.3333333333333333,-0.8,0.3333333333333333,-0.627906976744186,-0.5555555555555556,-0.36
2020-09-16,-0.3333333333333333,-0.42857142857142855,1.0,-0.4942528735632184,-1.0,-0.30434782608695654
2020-09-17,-0.42857142857142855,-1.0,-0.14285714285714285,-0.6,-0.42857142857142855,-0.391304347826087
2020-09-18,-0.3333333333333333,-0.7142857142857143,-0.6666666666666666,-0.7230769230769231,-0.06666666666666667,-0.28
2020-09-19,-1.0,-1.0,,-0.8181818181818182,-0.3333333333333333,-0.5
2020-09-20,-1.0,-1.0,,-0.8620689655172413,-0.2727272727272727,-0.2
2020-09-21,-0.5,-1.0,-0.6,-0.5757575757575758,-0.6,-0.6666666666666666
2020-09-22,0.0,-0.3333333333333333,0.23076923076923078,-0.4634146341463415,-0.23809523809523808,-0.037037037037037035
2020-09-23,-0.7777777777777778,-0.45454545454545453,-0.8571428571428571,-0.6363636363636364,-0.23809523809523808,0.0
2020-09-24,0.125,-0.7142857142857143,0.0,-0.7027027027027027,-0.3333333333333333,-0.5294117647058824
2020-09-25,-0.38461538461538464,-0.8181818181818182,0.0,-0.5844155844155844,-0.06666666666666667,-0.4166666666666667
2020-09-26,1.0,-1.0,0.0,-0.5348837209302325,-0.5,-0.2857142857142857
2020-09-27,-1.0,,,-0.4594594594594595,1.0,-0.8181818181818182
2020-09-28,-0.09090909090909091,-0.14285714285714285,-1.0,-0.5616438356164384,-0.23076923076923078,-0.7894736842105263
2020-09-29,0.2,-0.6666666666666666,1.0,-0.43661971830985913,0.0,-0.3333333333333333
2020-09-30,-0.42857142857142855,-0.4444444444444444,1.0,-0.6417910447761194,-0.5833333333333334,-0.14285714285714285
2020-10-01,-0.5,-0.3333333333333333,,-0.64,-0.29411764705882354,
2020-10-02,-0.5555555555555556,0.0,-0.5,-0.4444444444444444,-0.5625,
2020-10-03,-0.14285714285714285,-0.3333333333333333,0.0,-0.7027027027027027,-0.2,
2020-10-04,-1.0,-0.3333333333333333,1.0,-0.5294117647058824,-0.5,-0.6923076923076923
