tickers_to_predict,sentiment_filepath,window,lookback,thresh,intercept,Sharpe_ratio
['META'],/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-0.444
['META'],/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-0.444
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-0.464
['META'],/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-0.473
['META'],/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-0.473
['META'],/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-0.473
['META'],/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-0.473
['META'],/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-0.473
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-0.489
['META'],/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-0.493
['META'],/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.493
['META'],/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-0.493
['META'],/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-0.493
['META'],/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-0.493
['META'],/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.508
['META'],/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.508
['META'],/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-0.508
['META'],/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-0.508
['META'],/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-0.508
['META'],/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-0.511
['META'],/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-0.511
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,15,0.75,True,-0.511
['META'],/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-0.511
['META'],/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-0.511
['META'],/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-0.511
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-0.517
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-0.526
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.545
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-0.55
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-0.56
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.578
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-0.591
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,-0.591
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-0.618
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-0.627
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-0.629
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,-0.638
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-0.638
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-0.641
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-0.643
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-0.649
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-0.65
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-0.65
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-0.656
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-0.665
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-0.665
['TSLA'],/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-0.678
['TSLA'],/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-0.678
['TSLA'],/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-0.685
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-0.692
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-0.695
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-0.702
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.709
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-0.721
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-0.736
['TSLA'],/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.742
['TSLA'],/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.742
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.745
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.747
['TSLA'],/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-0.748
['TSLA'],/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-0.748
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-0.753
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-0.753
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-0.764
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-0.77
['TSLA'],/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.772
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-0.776
['TSLA'],/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-0.779
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-0.781
['TSLA'],/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-0.787
['TSLA'],/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-0.787
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-0.788
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-0.79
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,-0.791
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.798
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-0.798
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-0.799
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-0.799
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-0.813
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.813
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-0.816
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-0.832
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-0.842
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-0.842
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-0.843
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-0.843
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.845
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.857
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-0.859
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-0.859
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.868
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.868
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-0.868
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-0.877
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,150,30,0.75,True,-0.877
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-0.878
['TSLA'],/flair_pred_returns_rfr_test.csv,90,45,0.75,True,-0.879
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-0.88
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-0.886
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.899
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-0.907
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-0.907
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-0.914
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-0.918
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-0.926
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-0.943
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-0.946
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-0.946
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-0.946
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-0.946
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-0.946
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-0.953
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-0.953
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.956
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.958
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-0.961
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-0.961
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.965
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,150,30,0.75,False,-0.966
['TSLA'],/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-0.966
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-0.971
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.971
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-0.972
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.974
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-0.974
['TSLA'],/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-0.985
['TSLA'],/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-0.985
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-0.987
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-0.987
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-0.987
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,-1.004
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.015
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-1.015
"['META', 'TSLA']",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-1.015
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,150,15,0.75,False,-1.026
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,150,15,0.75,True,-1.026
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-1.034
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-1.04
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,-1.041
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.043
['TSLA'],/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-1.044
['TSLA'],/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-1.044
['TSLA'],/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-1.044
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-1.048
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,15,0.75,True,-1.051
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.053
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,15,0.75,False,-1.053
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,30,0.75,False,-1.059
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,150,15,0.75,True,-1.061
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.068
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,30,0.75,True,-1.07
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-1.07
['TSLA'],/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-1.073
['TSLA'],/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-1.073
['TSLA'],/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-1.073
"['META', 'TSLA']",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-1.078
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-1.079
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-1.088
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-1.088
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-1.093
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-1.101
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-1.102
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-1.124
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-1.125
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-1.125
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-1.125
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-1.129
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-1.129
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,15,0.75,True,-1.13
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-1.135
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-1.136
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-1.143
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-1.148
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-1.148
['TSLA'],/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.149
['TSLA'],/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-1.149
['TSLA'],/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.154
['TSLA'],/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-1.157
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,150,15,0.75,False,-1.158
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-1.159
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,-1.159
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-1.16
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-1.168
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-1.168
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.168
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-1.17
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-1.175
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-1.176
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-1.176
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,-1.181
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-1.182
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-1.183
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-1.183
['TSLA'],/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-1.183
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-1.184
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-1.185
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-1.185
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-1.186
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-1.186
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,150,30,0.75,True,-1.19
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,150,15,0.75,True,-1.19
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-1.194
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-1.194
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-1.197
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-1.2
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,150,30,0.75,False,-1.208
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-1.208
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,150,15,0.75,False,-1.208
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,150,45,0.75,False,-1.208
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-1.21
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-1.21
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-1.21
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-1.21
['TSLA'],/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-1.223
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-1.224
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-1.224
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-1.228
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-1.232
['TSLA'],/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-1.238
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-1.244
['TSLA'],/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-1.248
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-1.249
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-1.249
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-1.255
['TSLA'],/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-1.261
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-1.265
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-1.265
['TSLA'],/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-1.269
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-1.273
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-1.278
['TSLA'],/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-1.282
['TSLA'],/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-1.282
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,45,0.75,True,-1.283
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,45,0.75,False,-1.296
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.302
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-1.303
['TSLA'],/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-1.308
['TSLA'],/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-1.316
['TSLA'],/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-1.316
['TSLA'],/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-1.323
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-1.33
"['AAPL', 'TSLA', 'META']",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-1.338
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-1.339
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-1.343
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.345
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-1.359
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-1.359
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-1.359
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.365
['TSLA'],/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-1.366
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-1.37
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-1.371
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-1.371
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-1.378
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.381
"['META', 'TSLA']",/flair_pred_returns_rfr_test.csv,90,15,1.0,False,-1.383
['TSLA'],/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-1.383
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-1.387
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-1.387
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.387
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-1.389
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-1.389
['TSLA'],/vader_pred_returns_rfr_test.csv,90,15,0.75,True,-1.402
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-1.411
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-1.423
['TSLA'],/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-1.424
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-1.437
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-1.437
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-1.437
['TSLA'],/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-1.453
['AAPL'],/flair_pred_returns_rfr_test.csv,90,45,0.75,True,-1.467
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-1.474
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-1.474
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-1.474
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,150,15,0.75,True,-1.48
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,150,30,0.75,True,-1.48
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,150,15,0.75,False,-1.481
['AAPL'],/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-1.481
"['META', 'TSLA']",/vader_pred_returns_rfr_test.csv,150,30,0.75,False,-1.481
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,30,0.75,True,-1.502
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-1.502
['AAPL'],/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-1.508
['AAPL'],/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-1.508
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-1.515
"['AAPL', 'TSLA', 'META']",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-1.517
['AAPL'],/flair_pred_returns_rfr_test.csv,90,30,0.75,True,-1.526
['AAPL'],/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-1.534
['AAPL'],/flair_pred_returns_rfr_test.csv,90,15,1.0,False,-1.534
"['AAPL', 'TSLA', 'META']",/stacked_pred_returns_rfr_test.csv,150,45,0.75,True,-1.544
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-1.544
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-1.544
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,-1.548
['AAPL'],/flair_pred_returns_rfr_test.csv,90,15,0.75,True,-1.558
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-1.58
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-1.58
['AAPL'],/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,-1.591
['AAPL'],/flair_pred_returns_rfr_test.csv,90,15,0.75,False,-1.595
['AAPL'],/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-1.6
['AAPL'],/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-1.6
"['AAPL', 'TSLA', 'META']",/flair_pred_returns_rfr_test.csv,90,45,0.75,True,-1.605
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-1.606
['AAPL'],/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-1.606
