tickers_to_predict,sentiment_filepath,window,lookback,thresh,intercept,Sharpe_ratio
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-0.448
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-0.449
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-0.466
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-0.466
"('META',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.466
"('META',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-0.466
"('META',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.466
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-0.481
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-0.482
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-0.483
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-0.483
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-0.489
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,1.0,False,-0.494
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-0.517
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-0.523
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.523
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-0.523
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-0.523
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-0.523
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.527
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-0.533
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-0.533
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-0.533
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-0.533
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-0.533
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.546
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-0.546
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.549
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,False,-0.563
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.563
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.573
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-0.575
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-0.575
"('META',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-0.579
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-0.579
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-0.579
"('META',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-0.579
"('META',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-0.579
"('META',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-0.588
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.588
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-0.588
"('META',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-0.588
"('META',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-0.588
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.597
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-0.599
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-0.601
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-0.603
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.604
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-0.611
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-0.614
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-0.622
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-0.625
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,0.75,True,-0.638
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-0.644
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.648
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,1.0,False,-0.655
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-0.674
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-0.678
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-0.691
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-0.693
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-0.694
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-0.698
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-0.698
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-0.708
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-0.718
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.719
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.719
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,1.0,True,-0.737
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,0.75,False,-0.752
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-0.754
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-0.754
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-0.754
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-0.754
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-0.754
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,-0.767
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.767
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.779
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-0.779
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-0.782
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-0.782
"('META',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-0.782
"('META',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-0.782
"('META',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-0.782
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.791
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,0.75,True,-0.793
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.802
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-0.803
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-0.806
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-0.807
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-0.808
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-0.811
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-0.812
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.814
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-0.818
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-0.819
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,True,-0.821
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-0.822
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-0.826
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-0.826
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-0.832
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,False,-0.832
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,0.75,False,-0.837
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-0.838
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-0.838
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-0.839
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-0.843
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-0.851
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,1.0,False,-0.859
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-0.867
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-0.867
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,1.5,False,-0.871
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-0.876
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-0.876
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-0.877
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-0.879
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-0.879
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-0.893
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-0.893
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,1.5,True,-0.9
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-0.913
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-0.916
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-0.918
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,1.5,False,-0.918
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-0.923
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-0.928
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-0.934
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-0.939
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-0.942
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,1.0,True,-0.947
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,1.0,False,-0.953
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,0.75,False,-0.965
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-0.965
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-0.965
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,0.75,False,-0.97
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-0.972
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-0.973
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,1.0,True,-0.975
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,1.5,True,-0.976
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,0.75,False,-0.98
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,0.75,False,-0.981
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,1.0,True,-0.989
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-0.996
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-0.997
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-0.998
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,0.75,False,-0.999
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-1.009
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,0.75,True,-1.011
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,0.75,True,-1.015
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-1.02
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-1.023
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,90,45,1.0,True,-1.031
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,1.0,True,-1.032
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-1.035
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-1.035
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-1.038
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,1.5,False,-1.038
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-1.041
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-1.041
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-1.041
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-1.049
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-1.049
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-1.05
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-1.052
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-1.052
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-1.067
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-1.067
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-1.068
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-1.07
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,1.5,False,-1.078
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,0.75,True,-1.078
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-1.078
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-1.078
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,0.75,True,-1.085
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,1.5,False,-1.087
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-1.087
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,0.75,False,-1.092
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,1.5,True,-1.092
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-1.095
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,1.5,True,-1.096
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,1.5,True,-1.096
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,1.5,True,-1.099
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-1.099
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,1.5,True,-1.115
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,1.5,False,-1.123
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-1.123
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,0.75,True,-1.126
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-1.133
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,2.0,False,-1.145
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,1.0,False,-1.145
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-1.145
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-1.147
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-1.156
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,1.5,False,-1.159
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-1.164
"('META', 'TSLA')",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-1.167
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,1.5,True,-1.169
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-1.178
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.178
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,15,0.75,True,-1.179
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-1.185
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-1.185
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,30,0.75,False,-1.188
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,15,0.75,False,-1.188
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,0.75,True,-1.195
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-1.198
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-1.198
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-1.202
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,45,2.0,True,-1.205
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,2.0,True,-1.205
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,0.75,False,-1.206
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-1.209
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.209
"('TSLA',)",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.213
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-1.219
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,2.0,False,-1.237
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,30,2.0,False,-1.237
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-1.248
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.248
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-1.265
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,2.0,False,-1.277
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,2.0,False,-1.277
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,1.0,False,-1.284
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,30,2.0,True,-1.287
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,45,2.0,True,-1.287
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,0.75,True,-1.288
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,90,15,2.0,True,-1.294
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,1.5,False,-1.296
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,2.0,False,-1.304
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,90,15,2.0,True,-1.312
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,0.75,False,-1.324
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,1.5,True,-1.334
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-1.335
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-1.335
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,1.5,True,-1.335
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,0.75,False,-1.338
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,True,-1.345
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-1.345
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,0.75,False,-1.347
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,1.5,False,-1.36
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,2.0,True,-1.361
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,2.0,True,-1.361
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,2.0,True,-1.361
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,1.5,False,-1.363
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-1.363
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,True,-1.367
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-1.374
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-1.374
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,False,-1.385
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,False,-1.385
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,30,2.0,False,-1.389
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,15,2.0,False,-1.389
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,45,1.0,False,-1.389
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,30,1.0,False,-1.389
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,2.0,False,-1.389
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-1.395
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,45,1.5,True,-1.402
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,2.0,True,-1.414
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,45,2.0,True,-1.414
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,True,-1.426
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,True,-1.426
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-1.428
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,90,15,0.75,False,-1.438
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,90,45,1.0,False,-1.452
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,30,1.0,False,-1.473
"('AAPL',)",/flair_pred_returns_rfr_test.csv,90,45,1.0,False,-1.473
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,15,0.75,True,-1.477
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,30,0.75,True,-1.477
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,1.0,True,-1.482
"('AAPL',)",/vader_pred_returns_rfr_test.csv,90,15,0.75,True,-1.535
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,30,1.0,False,-1.538
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,90,45,1.5,False,-1.54
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,False,-1.558
"('META',)",/stacked_pred_returns_rfr_test.csv,150,15,0.75,False,-1.558
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,15,1.5,True,-1.568
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,30,2.0,True,-1.568
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,15,2.0,True,-1.568
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,30,1.5,True,-1.568
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,45,1.5,True,-1.568
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,45,2.0,True,-1.568
"('TSLA',)",/vader_pred_returns_rfr_test.csv,90,15,2.0,True,-1.572
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,90,45,1.5,True,-1.574
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,45,2.0,False,-1.576
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,15,2.0,False,-1.576
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,30,2.0,False,-1.576
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,30,1.5,False,-1.576
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,45,1.5,False,-1.576
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,15,1.5,False,-1.576
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,30,2.0,False,-1.58
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,15,2.0,False,-1.58
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,45,2.0,False,-1.58
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,90,45,0.75,True,-1.58
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,30,1.5,False,-1.58
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,15,1.5,False,-1.58
"('TSLA',)",/stacked_pred_returns_rfr_test.csv,150,45,1.5,False,-1.58
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,30,1.5,True,-1.588
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,45,1.5,True,-1.588
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,15,2.0,True,-1.588
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,45,2.0,True,-1.588
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,15,1.5,True,-1.588
"('TSLA',)",/finbert_pred_returns_rfr_test.csv,150,30,2.0,True,-1.588
